Nature's Prophet,Brewmaster,0.00481826007287,4361
Phantom Lancer,Pugna,-0.0048232957494,1027
Witch Doctor,Faceless Void,0.00483321946191,3539
Lich,Nyx Assassin,-0.00483616472591,4137
Enchantress,Tusk,0.00484013986057,203
Windrunner,Skeleton King,0.0048423528595,6206
Necrolyte,Lifestealer,-0.00484543256915,4357
Templar Assassin,Lycanthrope,0.00485849533709,2722
Puck,Dazzle,-0.00486835880622,2863
Huskar,Silencer,0.00488444876444,3244
Faceless Void,Ancient Apparition,-0.00492842891584,4637
Drow Ranger,Venomancer,0.00496394689513,7784
Slardar,Disruptor,-0.00497377070554,1841
Lich,Luna,0.00500454152974,2763
Leshrac,Meepo,0.00500843663647,799
Keeper of the Light,Tusk,0.0050464475676,498
Bane,Skywrath Mage,0.00504851244388,262
Shadow Shaman,Slark,-0.00505032281889,1316
Vengeful Spirit,Luna,0.00505232955179,4244
Phantom Lancer,Disruptor,0.00505590392409,1702
Enigma,Outworld Devourer,-0.00507445418726,2319
Naga Siren,Troll Warlord,0.00508699797649,330
Crystal Maiden,Templar Assassin,-0.00510453784667,3123
Bristleback,Elder Titan,0.0051377816985,61
Razor,Visage,-0.00514918923032,357
Crystal Maiden,Magnus,0.00517419497426,3317
Tiny,Omniknight,0.00521468622187,3573
Witch Doctor,Warlock,0.00521975806442,4200
Rubick,Medusa,-0.00522373016755,903
Bane,Lycanthrope,-0.00524021473859,1178
Bloodseeker,Magnus,0.00524067627598,2481
Earthshaker,Silencer,-0.00527744427864,4146
Naga Siren,Centaur Warrunner,0.00529125978262,447
Phantom Assassin,Ursa,0.00530936709221,4163
Tidehunter,Broodmother,-0.00533085440694,1873
Storm Spirit,Undying,0.00533333861019,1859
Phantom Lancer,Zeus,0.00535666359266,3369
Spectre,Rubick,0.00540189818087,3980
Crystal Maiden,Sniper,0.00540450057742,4996
Queen of Pain,Jakiro,0.00540804506148,5391
Batrider,Spectre,-0.00542021208146,1803
Earthshaker,Treant Protector,0.00543499697463,1793
Huskar,Skywrath Mage,0.00551528659998,314
Earthshaker,Invoker,0.00551581497646,9866
Shadow Demon,Elder Titan,-0.0055169321919,161
Anti-Mage,Keeper of the Light,-0.0055174813881,5344
Tidehunter,Disruptor,0.00554550131629,5156
Pudge,Ancient Apparition,0.00556760551498,8298
Pudge,Omniknight,-0.00561348023972,5219
Axe,Night Stalker,-0.00563085600689,4757
Riki,Ancient Apparition,-0.00563142081325,2771
Skeleton King,Gyrocopter,0.00563874406796,2693
Windrunner,Ursa,-0.00568957170512,6396
Phantom Assassin,Disruptor,0.00571414615586,1308
Pudge,Dragon Knight,0.00571763130729,6682
Templar Assassin,Keeper of the Light,0.00581713269691,3072
Witch Doctor,Outworld Devourer,-0.00592560126765,1501
Pudge,Meepo,-0.0059399367305,3678
Anti-Mage,Ogre Magi,-0.00594168196337,1874
Lion,Troll Warlord,-0.00594296840939,836
Faceless Void,Dark Seer,0.00601364791805,9137
Axe,Tiny,0.00603044122787,9374
Sniper,Tusk,0.00604184732324,659
Dazzle,Timbersaw,0.00604242149364,831
Shadow Demon,Medusa,0.00607150457284,364
Crystal Maiden,Undying,0.00608650217735,3037
Witch Doctor,Nature's Prophet,0.0060947227476,5809
Pudge,Doom,-0.00609926895088,8045
Luna,Jakiro,0.00610077357365,3221
Phantom Lancer,Lion,-0.00610123988483,4099
Axe,Dragon Knight,0.00612115001594,5870
Tidehunter,Ancient Apparition,0.00613787933238,7734
Vengeful Spirit,Pugna,0.00615041427209,2237
Bloodseeker,Jakiro,-0.0061506036231,2146
Faceless Void,Doom,0.00615500927411,6481
Shadow Shaman,Skywrath Mage,-0.0061850873599,333
Phantom Lancer,Omniknight,0.00618668750835,2457
Spirit Breaker,Lone Druid,0.006210362146,2161
Phantom Lancer,Silencer,0.00621345274166,4498
Shadow Fiend,Ogre Magi,-0.00622319384443,1024
Lich,Keeper of the Light,0.00624532910118,5495
Phantom Lancer,Sand King,0.00624763593707,6632
Warlock,Elder Titan,0.00627963576516,182
Mirana,Huskar,0.00628671763211,4533
Beastmaster,Bristleback,0.00629638334001,114
Spectre,Invoker,0.00629895961969,4179
Nature's Prophet,Tusk,0.00635961104637,1006
Viper,Spectre,0.00638415635049,1944
Witch Doctor,Treant Protector,-0.00638851342884,1729
Anti-Mage,Undying,0.00642577176274,2557
Broodmother,Skywrath Mage,0.00644159521446,89
Pudge,Beastmaster,0.00647676358735,4319
Spirit Breaker,Magnus,-0.00651863458803,2358
Lina,Dragon Knight,0.00655124920532,4377
Axe,Undying,0.00656465873302,4203
Bloodseeker,Witch Doctor,0.00657050374821,2361
Crystal Maiden,Phantom Assassin,0.00658863174158,3576
Windrunner,Huskar,0.00662487153267,6648
Slardar,Spirit Breaker,0.00662901596499,3418
Riki,Undying,-0.00664118125659,1720
Zeus,Skeleton King,-0.0066583333413,2974
Bloodseeker,Chaos Knight,0.00671097108886,2512
Puck,Witch Doctor,-0.00671838061752,2525
Ursa,Rubick,0.00672062916573,5167
Lion,Phantom Assassin,-0.0068128960836,3777
Enchantress,Weaver,0.00683220125913,2225
Crystal Maiden,Clinkz,-0.00684756371215,2466
Pudge,Warlock,-0.00685305069892,3913
Nyx Assassin,Bristleback,0.00685496208141,352
Faceless Void,Rubick,0.00688326346787,14422
Centaur Warrunner,Skywrath Mage,0.00691579406474,217
Razor,Skywrath Mage,0.00691619757274,152
Bloodseeker,Undying,0.0069287925828,1629
Ogre Magi,Elder Titan,0.00693328846414,121
Lich,Troll Warlord,-0.0069433523135,492
Nature's Prophet,Bristleback,-0.00695171492794,362
Vengeful Spirit,Queen of Pain,0.00696345191791,7601
Enigma,Warlock,0.00697776178354,3211
Dragon Knight,Spirit Breaker,0.00698159808174,3105
Doom,Medusa,0.00706731090212,695
Crystal Maiden,Brewmaster,0.0070817009029,2051
Phantom Assassin,Clockwerk,0.00708803933201,2668
Morphling,Spirit Breaker,-0.00709360605359,2287
Viper,Disruptor,-0.00710300038404,1599
Viper,Meepo,0.0071136722048,305
Death Prophet,Phantom Assassin,0.00713117449983,2014
Drow Ranger,Magnus,0.00715346729045,5890
Lion,Magnus,0.00717047579248,4331
Dazzle,Night Stalker,-0.00717319662068,1784
Doom,Disruptor,0.00722142040821,1646
Lich,Invoker,0.00723691929086,3856
Witch Doctor,Troll Warlord,0.00723699639524,524
Shadow Shaman,Tusk,-0.00725173700227,385
Enchantress,Alchemist,0.00726945360004,1528
Bane,Death Prophet,0.00728435476393,1691
Sven,Lycanthrope,0.00730779501084,3467
Huskar,Brewmaster,-0.00730842049367,1539
Dragon Knight,Nyx Assassin,0.00731325944637,4364
Lifestealer,Disruptor,0.00731850953864,2959
Tinker,Spectre,0.00732054706773,2034
Enigma,Huskar,-0.00732678266903,2705
Kunkka,Omniknight,-0.00732922949307,3959
Morphling,Undying,0.00733825352359,1421
Juggernaut,Ancient Apparition,0.0073420281934,5231
Pudge,Viper,-0.007345929274,5587
Lion,Clinkz,-0.00735853569214,3023
Windrunner,Witch Doctor,0.00737213850463,7505
Bloodseeker,Nature's Prophet,0.00737392575531,8417
Lion,Outworld Devourer,0.00740240127936,2407
Enigma,Omniknight,0.00747958960939,3387
Necrolyte,Night Stalker,0.00748727742207,1859
Anti-Mage,Brewmaster,0.0075163937668,3225
Queen of Pain,Silencer,0.00751858225374,5381
Sniper,Gyrocopter,0.00755637458901,5919
Nature's Prophet,Ogre Magi,0.00756076313074,3490
Storm Spirit,Sniper,0.00757731297736,6436
Windrunner,Meepo,0.00760683279017,2187
Sniper,Brewmaster,0.00761093383138,1944
Morphling,Ogre Magi,-0.00764982237753,970
Nature's Prophet,Ursa,0.0076779720094,7948
Dazzle,Tusk,0.00769013163916,373
Jakiro,Spectre,0.00769639280036,1576
Lion,Jakiro,0.00769915485131,7283
Spirit Breaker,Alchemist,-0.00770692239769,2938
Bloodseeker,Shadow Shaman,-0.00771642215252,2544
Dark Seer,Bristleback,-0.00774265735516,296
Witch Doctor,Chaos Knight,0.00775056185944,1683
Nature's Prophet,Slark,0.00779368325795,7205
Warlock,Luna,-0.00779892887204,2306
Necrolyte,Ursa,-0.00782995011283,1745
Axe,Leshrac,-0.00783743555833,7342
Faceless Void,Keeper of the Light,0.00784443193777,4374
Tidehunter,Nature's Prophet,0.00784916804314,16629
Vengeful Spirit,Lone Druid,0.00785639467345,3462
Templar Assassin,Meepo,-0.00785672126675,1489
Witch Doctor,Visage,-0.00786275767873,665
Crystal Maiden,Night Stalker,-0.00787479790069,2941
Alchemist,Brewmaster,-0.00789951463266,1921
Drow Ranger,Witch Doctor,0.00791019171023,4290
Axe,Naga Siren,-0.00791652130071,1291
Dazzle,Brewmaster,0.0079229025,1488
Templar Assassin,Chen,0.00795269204642,1858
Lycanthrope,Magnus,0.00796195179651,2000
Drow Ranger,Spectre,0.00796248116831,4098
