lobby_type,4,1367107200000,1367193600000,36299
lobby_type,4,1369008000000,1369094400000,33569
game_mode,1,1351641600000,1351728000000,74773
game_mode,1,1352332800000,1352419200000,122635
game_mode,1,1354060800000,1354147200000,192199
game_mode,1,1356220800000,1356307200000,204313
game_mode,1,1358121600000,1358208000000,257405
game_mode,1,1360540800000,1360627200000,275486
game_mode,1,1362441600000,1362528000000,273291
game_mode,1,1363132800000,1363219200000,276027
game_mode,1,1367020800000,1367107200000,339343
game_mode,1,1371340800000,1371427200000,384810
game_mode,1,1373241600000,1373328000000,374472
game_mode,12,1365292800000,1365379200000,1414
game_mode,12,1366761600000,1366848000000,997
game_mode,12,1367020800000,1367107200000,1176
game_mode,12,1367452800000,1367539200000,1027
game_mode,12,1371772800000,1371859200000,982
game_mode,2,1353974400000,1354060800000,4855
game_mode,2,1356998400000,1357084800000,4896
game_mode,2,1359504000000,1359590400000,4928
game_mode,2,1364947200000,1365033600000,6801
game_mode,2,1365206400000,1365292800000,9456
game_mode,2,1365984000000,1366070400000,6842
game_mode,2,1370995200000,1371081600000,8590
game_mode,4,1352160000000,1352246400000,12941
game_mode,4,1352764800000,1352851200000,16651
game_mode,4,1355788800000,1355875200000,35975
game_mode,4,1356393600000,1356480000000,25941
game_mode,4,1356825600000,1356912000000,36885
game_mode,4,1357084800000,1357171200000,37823
game_mode,4,1357430400000,1357516800000,48522
game_mode,4,1357516800000,1357603200000,45832
game_mode,4,1357862400000,1357948800000,40889
game_mode,4,1358553600000,1358640000000,49216
game_mode,4,1359244800000,1359331200000,46136
game_mode,4,1359763200000,1359849600000,49140
game_mode,4,1359849600000,1359936000000,51883
game_mode,4,1360022400000,1360108800000,42802
game_mode,4,1361232000000,1361318400000,47569
game_mode,4,1361836800000,1361923200000,47717
game_mode,4,1362873600000,1362960000000,55477
game_mode,4,1363564800000,1363651200000,50011
game_mode,4,1365724800000,1365811200000,53781
game_mode,4,1365897600000,1365984000000,60183
game_mode,4,1366588800000,1366675200000,46572
game_mode,4,1367193600000,1367280000000,48276
game_mode,4,1367625600000,1367712000000,57464
game_mode,4,1368230400000,1368316800000,58479
game_mode,4,1368316800000,1368403200000,57693
game_mode,4,1368489600000,1368576000000,47128
game_mode,4,1368662400000,1368748800000,46721
game_mode,4,1368748800000,1368835200000,48692
game_mode,4,1369353600000,1369440000000,51438
game_mode,4,1369872000000,1369958400000,57622
game_mode,4,1372032000000,1372118400000,55952
game_mode,4,1372550400000,1372636800000,57832
game_mode,4,1372636800000,1372723200000,54376
game_mode,4,1373673600000,1373760000000,49941
game_mode,4,1374364800000,1374451200000,62255
game_mode,7,1352246400000,1352332800000,101279
game_mode,7,1372464000000,1372550400000,6
game_mode,7,1372809600000,1372896000000,1
game_mode,9,1356652800000,1356739200000,96004
lobby_type,2,1308528000000,1308614400000,1
lobby_type,2,1313539200000,1313625600000,24
lobby_type,2,1319414400000,1319500800000,10
lobby_type,2,1346112000000,1346198400000,29
lobby_type,4,1330732800000,1330819200000,2846
lobby_type,4,1334361600000,1334448000000,7441
lobby_type,4,1335052800000,1335139200000,6316
lobby_type,4,1340841600000,1340928000000,5514
lobby_type,4,1341532800000,1341619200000,4956
lobby_type,4,1345161600000,1345248000000,7661
lobby_type,4,1349740800000,1349827200000,12246
lobby_type,4,1350172800000,1350259200000,13918
lobby_type,4,1360281600000,1360368000000,29672
lobby_type,4,1364860800000,1364947200000,29351
lobby_type,4,1369180800000,1369267200000,32491
lobby_type,5,1367107200000,1367193600000,3368
lobby_type,5,1369008000000,1369094400000,2065
game_mode,0,1299110400000,1299196800000,4
game_mode,0,1300838400000,1300924800000,4
game_mode,0,1301011200000,1301097600000,4
game_mode,0,1301875200000,1301961600000,2
game_mode,0,1302566400000,1302652800000,4
game_mode,0,1303776000000,1303862400000,7
game_mode,0,1304294400000,1304380800000,9
game_mode,0,1304467200000,1304553600000,2
game_mode,0,1304726400000,1304812800000,7
game_mode,0,1304899200000,1304985600000,5
game_mode,0,1304985600000,1305072000000,4
game_mode,0,1306195200000,1306281600000,8
game_mode,0,1306627200000,1306713600000,8
game_mode,0,1307318400000,1307404800000,7
game_mode,0,1307404800000,1307491200000,7
game_mode,0,1307664000000,1307750400000,24
game_mode,0,1308355200000,1308441600000,7
game_mode,0,1309046400000,1309132800000,14
game_mode,0,1311638400000,1311724800000,9
game_mode,0,1312675200000,1312761600000,44
game_mode,0,1313366400000,1313452800000,21
game_mode,0,1314576000000,1314662400000,30
game_mode,0,1315267200000,1315353600000,118
game_mode,0,1315699200000,1315785600000,127
game_mode,0,1316736000000,1316822400000,324
game_mode,0,1316908800000,1316995200000,510
game_mode,0,1317427200000,1317513600000,576
game_mode,0,1317945600000,1318032000000,628
game_mode,0,1318118400000,1318204800000,724
game_mode,0,1318204800000,1318291200000,616
game_mode,0,1318464000000,1318550400000,614
game_mode,0,1318809600000,1318896000000,685
game_mode,0,1319155200000,1319241600000,716
game_mode,0,1319328000000,1319414400000,743
game_mode,0,1320278400000,1320364800000,966
game_mode,0,1320710400000,1320796800000,1181
game_mode,0,1321747200000,1321833600000,10682
game_mode,0,1322438400000,1322524800000,12844
game_mode,0,1322784000000,1322870400000,18331
game_mode,0,1322956800000,1323043200000,25460
game_mode,0,1323475200000,1323561600000,26680
game_mode,0,1324166400000,1324252800000,24393
game_mode,0,1325376000000,1325462400000,20418
game_mode,0,1326067200000,1326153600000,23267
game_mode,0,1326499200000,1326585600000,30451
game_mode,0,1326931200000,1327017600000,24754
game_mode,0,1327536000000,1327622400000,22990
game_mode,0,1328227200000,1328313600000,28361
game_mode,0,1329004800000,1329091200000,28091
game_mode,0,1329609600000,1329696000000,36212
game_mode,0,1330214400000,1330300800000,37654
game_mode,0,1330387200000,1330473600000,31892
game_mode,0,1330819200000,1330905600000,39924
game_mode,0,1330905600000,1330992000000,35469
game_mode,0,1331078400000,1331164800000,37384
game_mode,0,1331424000000,1331510400000,44097
game_mode,0,1331510400000,1331596800000,37236
game_mode,0,1331856000000,1331942400000,39676
game_mode,0,1331942400000,1332028800000,46096
game_mode,0,1332115200000,1332201600000,40030
game_mode,0,1332547200000,1332633600000,61303
game_mode,0,1333238400000,1333324800000,68343
game_mode,0,1334448000000,1334534400000,75648
game_mode,0,1335139200000,1335225600000,70942
game_mode,0,1336176000000,1336262400000,83989
game_mode,0,1336694400000,1336780800000,67751
game_mode,0,1338336000000,1338422400000,68282
game_mode,0,1338854400000,1338940800000,85997
game_mode,0,1339027200000,1339113600000,85420
game_mode,0,1340496000000,1340582400000,99996
game_mode,0,1341014400000,1341100800000,104163
game_mode,0,1341187200000,1341273600000,102039
game_mode,0,1341619200000,1341705600000,106944
game_mode,0,1341705600000,1341792000000,105523
game_mode,0,1342224000000,1342310400000,109789
game_mode,0,1342310400000,1342396800000,117795
game_mode,0,1342656000000,1342742400000,108374
game_mode,0,1343347200000,1343433600000,115099
game_mode,0,1344038400000,1344124800000,121622
game_mode,0,1345248000000,1345334400000,119821
game_mode,0,1346803200000,1346889600000,119759
game_mode,0,1347494400000,1347580800000,120866
game_mode,0,1349654400000,1349740800000,157466
game_mode,0,1350259200000,1350345600000,147908
game_mode,11,1366502400000,1366588800000,1
game_mode,11,1372118400000,1372204800000,13
game_mode,11,1372204800000,1372291200000,12
game_mode,2,1351641600000,1351728000000,1082
game_mode,2,1352332800000,1352419200000,2703
game_mode,2,1354060800000,1354147200000,4559
game_mode,2,1356220800000,1356307200000,4943
game_mode,2,1358121600000,1358208000000,4884
game_mode,2,1360540800000,1360627200000,7360
game_mode,2,1362441600000,1362528000000,6627
game_mode,2,1363132800000,1363219200000,6824
game_mode,2,1367020800000,1367107200000,9189
game_mode,2,1371340800000,1371427200000,8916
game_mode,2,1373241600000,1373328000000,8809
game_mode,3,1353974400000,1354060800000,5809
game_mode,3,1356998400000,1357084800000,6608
game_mode,3,1359504000000,1359590400000,5886
game_mode,3,1364947200000,1365033600000,10007
game_mode,3,1365206400000,1365292800000,12498
game_mode,3,1365984000000,1366070400000,10266
game_mode,3,1370995200000,1371081600000,14159
game_mode,5,1359244800000,1359331200000,32555
game_mode,5,1359763200000,1359849600000,30892
game_mode,5,1359849600000,1359936000000,31434
game_mode,5,1360022400000,1360108800000,25732
game_mode,5,1361232000000,1361318400000,25034
game_mode,5,1361836800000,1361923200000,24420
game_mode,5,1362873600000,1362960000000,27566
game_mode,5,1363564800000,1363651200000,24712
game_mode,5,1365724800000,1365811200000,27446
game_mode,5,1365897600000,1365984000000,31021
game_mode,5,1366588800000,1366675200000,25035
game_mode,5,1367193600000,1367280000000,25905
game_mode,5,1367625600000,1367712000000,30788
game_mode,5,1368230400000,1368316800000,32265
game_mode,5,1368316800000,1368403200000,31614
game_mode,5,1368489600000,1368576000000,26173
game_mode,5,1368662400000,1368748800000,26165
game_mode,5,1368748800000,1368835200000,26494
game_mode,5,1369353600000,1369440000000,28561
game_mode,5,1369872000000,1369958400000,32012
game_mode,5,1372032000000,1372118400000,32442
game_mode,5,1372550400000,1372636800000,33346
